datetime,Actual Demand MW,Predicted Demand MW,hour,day_of_week,month,is_weekend,is_peak_hour,Absolute Error MW
2023-06-23 14:00:00,12400.0,12336.66,14,4,6,0,0,63.340000000000146
2023-06-23 15:00:00,12375.0,12299.79,15,4,6,0,0,75.20999999999913
2023-06-23 16:00:00,11950.0,12231.19,16,4,6,0,0,281.1900000000005
2023-06-23 17:00:00,10975.0,12032.45,17,4,6,0,0,1057.4500000000007
2023-06-23 18:00:00,12291.0,12429.18,18,4,6,0,1,138.1800000000003
2023-06-23 18:30:00,13620.0,13050.14,18,4,6,0,1,569.8600000000006
2023-06-23 19:00:00,13830.0,13602.88,19,4,6,0,1,227.1200000000008
2023-06-23 20:00:00,13860.0,14082.23,20,4,6,0,1,222.22999999999956
2023-06-23 21:00:00,13850.0,13764.61,21,4,6,0,1,85.38999999999942
2023-06-23 22:00:00,13600.0,13746.17,22,4,6,0,1,146.17000000000007
2023-06-23 23:00:00,13600.0,13030.8,23,4,6,0,0,569.2000000000007
2023-06-24 00:00:00,13200.0,12833.0,0,5,6,1,0,367.0
2023-06-24 01:00:00,13000.0,12674.89,1,5,6,1,0,325.1100000000006
2023-06-24 02:00:00,12700.0,12538.73,2,5,6,1,0,161.27000000000044
2023-06-24 03:00:00,12500.0,12431.51,3,5,6,1,0,68.48999999999978
2023-06-24 04:00:00,12300.0,12278.8,4,5,6,1,0,21.200000000000728
2023-06-24 05:00:00,11800.0,12184.17,5,5,6,1,0,384.1700000000001
2023-06-24 06:00:00,11400.0,11903.22,6,5,6,1,0,503.21999999999935
2023-06-24 07:00:00,11200.0,11804.28,7,5,6,1,0,604.2800000000007
2023-06-24 08:00:00,11000.0,11758.29,8,5,6,1,0,758.2900000000009
2023-06-24 09:00:00,11300.0,11736.7,9,5,6,1,0,436.7000000000007
2023-06-24 10:00:00,11600.0,11987.93,10,5,6,1,0,387.9300000000003
2023-06-24 11:00:00,12070.0,12387.61,11,5,6,1,0,317.6100000000006
2023-06-24 12:00:00,12250.0,12317.63,12,5,6,1,0,67.6299999999992
2023-06-24 13:00:00,12400.0,12413.66,13,5,6,1,0,13.659999999999854
2023-06-24 14:00:00,12700.0,12491.38,14,5,6,1,0,208.6200000000008
2023-06-24 15:00:00,12800.0,12568.79,15,5,6,1,0,231.20999999999913
2023-06-24 16:00:00,12700.0,12482.32,16,5,6,1,0,217.6800000000003
2023-06-24 17:00:00,12260.0,12724.5,17,5,6,1,0,464.5
2023-06-24 18:00:00,13380.0,13309.94,18,5,6,1,1,70.05999999999949
2023-06-24 18:30:00,14150.0,13801.34,18,5,6,1,1,348.65999999999985
2023-06-24 19:00:00,14200.0,14143.17,19,5,6,1,1,56.82999999999993
2023-06-24 20:00:00,14500.0,14524.35,20,5,6,1,1,24.350000000000364
2023-06-24 21:00:00,14450.0,14287.35,21,5,6,1,1,162.64999999999964
2023-06-24 22:00:00,14450.0,14292.24,22,5,6,1,1,157.76000000000022
2023-06-24 23:00:00,14250.0,13728.77,23,5,6,1,0,521.2299999999996
2023-06-25 00:00:00,13600.0,13093.4,0,6,6,1,0,506.60000000000036
2023-06-25 01:00:00,13400.0,12805.67,1,6,6,1,0,594.3299999999999
2023-06-25 02:00:00,13250.0,12721.66,2,6,6,1,0,528.3400000000001
2023-06-25 03:00:00,13100.0,12660.04,3,6,6,1,0,439.9599999999991
2023-06-25 04:00:00,12900.0,12550.15,4,6,6,1,0,349.85000000000036
2023-06-25 05:00:00,12300.0,12445.45,5,6,6,1,0,145.45000000000073
2023-06-25 06:00:00,12150.0,12210.3,6,6,6,1,0,60.29999999999927
2023-06-25 07:00:00,12100.0,12162.53,7,6,6,1,0,62.530000000000655
2023-06-25 08:00:00,12400.0,12246.1,8,6,6,1,0,153.89999999999964
2023-06-25 09:00:00,12600.0,12471.24,9,6,6,1,0,128.76000000000022
2023-06-25 10:00:00,12800.0,12679.81,10,6,6,1,0,120.19000000000051
2023-06-25 11:00:00,13250.0,13019.64,11,6,6,1,0,230.36000000000058
2023-06-25 12:00:00,13300.0,13082.1,12,6,6,1,0,217.89999999999964
2023-06-25 13:00:00,13400.0,13192.67,13,6,6,1,0,207.32999999999993
2023-06-25 14:00:00,13500.0,13284.61,14,6,6,1,0,215.38999999999942
2023-06-25 15:00:00,13300.0,13342.42,15,6,6,1,0,42.42000000000007
2023-06-25 16:00:00,13050.0,13219.74,16,6,6,1,0,169.73999999999978
2023-06-25 17:00:00,12500.0,13345.94,17,6,6,1,0,845.9400000000005
2023-06-25 18:00:00,13900.0,13773.91,18,6,6,1,1,126.09000000000015
2023-06-25 18:30:00,14500.0,14352.76,18,6,6,1,1,147.23999999999978
2023-06-25 19:00:00,14400.0,14670.76,19,6,6,1,1,270.7600000000002
2023-06-25 20:00:00,14600.0,14982.06,20,6,6,1,1,382.0599999999995
2023-06-25 21:00:00,14550.0,14744.49,21,6,6,1,1,194.48999999999978
2023-06-25 22:00:00,14200.0,14711.42,22,6,6,1,1,511.4200000000001
2023-06-25 23:00:00,14000.0,13956.92,23,6,6,1,0,43.07999999999993
2023-06-26 00:00:00,13350.0,13336.67,0,0,6,0,0,13.329999999999927
2023-06-26 01:00:00,13300.0,13065.29,1,0,6,0,0,234.70999999999913
2023-06-26 02:00:00,13250.0,13041.1,2,0,6,0,0,208.89999999999964
2023-06-26 03:00:00,13200.0,13010.5,3,0,6,0,0,189.5
2023-06-26 04:00:00,13050.0,12916.06,4,0,6,0,0,133.9400000000005
2023-06-26 05:00:00,12200.0,12868.99,5,0,6,0,0,668.9899999999998
2023-06-26 06:00:00,11620.0,12535.0,6,0,6,0,0,915.0
2023-06-26 07:00:00,11500.0,12352.09,7,0,6,0,0,852.0900000000001
2023-06-26 08:00:00,11850.0,12328.21,8,0,6,0,0,478.2099999999991
2023-06-26 09:00:00,12050.0,12504.39,9,0,6,0,0,454.3899999999994
2023-06-26 10:00:00,12300.0,12663.14,10,0,6,0,0,363.1399999999994
2023-06-26 11:00:00,12536.0,12962.92,11,0,6,0,0,426.9200000000001
2023-06-26 12:00:00,12700.0,12892.2,12,0,6,0,0,192.20000000000073
2023-06-26 13:00:00,12750.0,12983.62,13,0,6,0,0,233.6200000000008
2023-06-26 14:00:00,12550.0,12977.81,14,0,6,0,0,427.8099999999995
2023-06-26 15:00:00,11900.0,12860.19,15,0,6,0,0,960.1900000000005
2023-06-26 16:00:00,11500.0,12496.31,16,0,6,0,0,996.3099999999995
2023-06-26 17:00:00,11100.0,12562.04,17,0,6,0,0,1462.0400000000009
2023-06-26 18:00:00,12498.0,12982.85,18,0,6,0,1,484.85000000000036
2023-06-26 18:30:00,13299.0,13513.56,18,0,6,0,1,214.5599999999995
2023-06-26 19:00:00,13310.0,13886.21,19,0,6,0,1,576.2099999999991
2023-06-26 20:00:00,13395.0,14235.28,20,0,6,0,1,840.2800000000007
2023-06-26 21:00:00,13389.0,13886.06,21,0,6,0,1,497.0599999999995
2023-06-26 22:00:00,13350.0,13866.52,22,0,6,0,1,516.5200000000004
2023-06-26 23:00:00,12950.0,13236.2,23,0,6,0,0,286.2000000000007
2023-06-27 00:00:00,12400.0,12529.79,0,1,6,0,0,129.79000000000087
2023-06-27 01:00:00,12200.0,12304.41,1,1,6,0,0,104.40999999999985
2023-06-27 02:00:00,11900.0,12219.11,2,1,6,0,0,319.1100000000006
2023-06-27 03:00:00,11500.0,12070.36,3,1,6,0,0,570.3600000000006
2023-06-27 04:00:00,10900.0,11754.84,4,1,6,0,0,854.8400000000001
2023-06-27 05:00:00,10064.0,11397.38,5,1,6,0,0,1333.3799999999992
2023-06-27 06:00:00,9793.0,11004.63,6,1,6,0,0,1211.6299999999992
2023-06-27 07:00:00,9532.0,10918.38,7,1,6,0,0,1386.3799999999992
2023-06-27 08:00:00,9435.0,10797.98,8,1,6,0,0,1362.9799999999996
2023-06-27 09:00:00,9344.0,10750.59,9,1,6,0,0,1406.5900000000001
2023-06-27 10:00:00,9407.0,10700.33,10,1,6,0,0,1293.33
2023-06-27 11:00:00,9530.0,10892.73,11,1,6,0,0,1362.7299999999996
2023-06-27 12:00:00,9824.0,10716.9,12,1,6,0,0,892.8999999999996
2023-06-27 13:00:00,9831.0,10768.6,13,1,6,0,0,937.6000000000004
2023-06-27 14:00:00,9656.0,10631.63,14,1,6,0,0,975.6299999999992
2023-06-27 15:00:00,9281.0,10467.32,15,1,6,0,0,1186.3199999999997
2023-06-27 16:00:00,9133.0,10218.33,16,1,6,0,0,1085.33
2023-06-27 17:00:00,9059.0,10368.01,17,1,6,0,0,1309.0100000000002
2023-06-27 18:00:00,10173.0,10950.44,18,1,6,0,1,777.4400000000005
2023-06-27 18:30:00,11357.0,11366.95,18,1,6,0,1,9.950000000000728
2023-06-27 19:00:00,11476.0,11868.44,19,1,6,0,1,392.4400000000005
2023-06-27 20:00:00,11566.0,12262.84,20,1,6,0,1,696.8400000000001
2023-06-27 21:00:00,11668.0,11962.33,21,1,6,0,1,294.3299999999999
2023-06-27 22:00:00,11624.0,11950.39,22,1,6,0,1,326.3899999999994
2023-06-27 23:00:00,11524.0,11332.67,23,1,6,0,0,191.32999999999993
2023-06-28 00:00:00,11283.0,10723.29,0,2,6,0,0,559.7099999999991
2023-06-28 01:00:00,10657.0,10589.02,1,2,6,0,0,67.97999999999956
2023-06-28 02:00:00,10090.0,10274.58,2,2,6,0,0,184.57999999999993
2023-06-28 03:00:00,9701.0,9944.11,3,2,6,0,0,243.11000000000058
2023-06-28 04:00:00,9139.0,9644.76,4,2,6,0,0,505.7600000000002
2023-06-28 05:00:00,8067.0,9368.57,5,2,6,0,0,1301.5699999999997
2023-06-28 06:00:00,7744.0,8858.27,6,2,6,0,0,1114.2700000000004
2023-06-28 07:00:00,7678.0,8678.76,7,2,6,0,0,1000.7600000000002
2023-06-28 08:00:00,7589.0,8607.81,8,2,6,0,0,1018.8099999999995
2023-06-28 09:00:00,7423.0,8554.46,9,2,6,0,0,1131.4599999999991
2023-06-28 10:00:00,7723.0,8474.99,10,2,6,0,0,751.9899999999998
2023-06-28 11:00:00,7917.0,8812.83,11,2,6,0,0,895.8299999999999
2023-06-28 12:00:00,8157.0,8682.15,12,2,6,0,0,525.1499999999996
2023-06-28 13:00:00,8454.0,8736.23,13,2,6,0,0,282.22999999999956
2023-06-28 14:00:00,8181.0,8790.86,14,2,6,0,0,609.8600000000006
2023-06-28 15:00:00,8112.0,8650.88,15,2,6,0,0,538.8799999999992
2023-06-28 16:00:00,7785.0,8608.21,16,2,6,0,0,823.2099999999991
2023-06-28 17:00:00,7884.0,8652.94,17,2,6,0,0,768.9400000000005
2023-06-28 18:00:00,9070.0,9391.2,18,2,6,0,1,321.2000000000007
2023-06-28 18:30:00,10147.0,9867.8,18,2,6,0,1,279.2000000000007
2023-06-28 19:00:00,10265.0,10332.62,19,2,6,0,1,67.6200000000008
2023-06-28 20:00:00,10301.0,10749.56,20,2,6,0,1,448.5599999999995
2023-06-28 21:00:00,10543.0,10428.74,21,2,6,0,1,114.26000000000022
2023-06-28 22:00:00,10355.0,10526.74,22,2,6,0,1,171.73999999999978
2023-06-28 23:00:00,10127.0,9902.55,23,2,6,0,0,224.45000000000073
2023-06-29 00:00:00,9830.0,9168.62,0,3,6,0,0,661.3799999999992
2023-06-29 01:00:00,9315.0,8966.49,1,3,6,0,0,348.5100000000002
2023-06-29 02:00:00,8974.0,8702.65,2,3,6,0,0,271.35000000000036
2023-06-29 03:00:00,8687.0,8479.63,3,3,6,0,0,207.3700000000008
2023-06-29 04:00:00,8667.0,8195.32,4,3,6,0,0,471.6800000000003
2023-06-29 05:00:00,8280.0,8166.02,5,3,6,0,0,113.97999999999956
2023-06-29 06:00:00,8429.0,8030.08,6,3,6,0,0,398.9200000000001
2023-06-29 07:00:00,7955.0,8114.72,7,3,6,0,0,159.72000000000025
2023-06-29 08:00:00,7361.0,8112.56,8,3,6,0,0,751.5600000000004
2023-06-29 09:00:00,6901.0,7749.36,9,3,6,0,0,848.3599999999997
2023-06-29 10:00:00,6672.0,7589.39,10,3,6,0,0,917.3900000000003
2023-06-29 11:00:00,6715.0,7519.98,11,3,6,0,0,804.9799999999996
2023-06-29 12:00:00,7045.0,7568.76,12,3,6,0,0,523.7600000000002
2023-06-29 13:00:00,7368.0,7644.46,13,3,6,0,0,276.46000000000004
2023-06-29 14:00:00,7624.0,7766.48,14,3,6,0,0,142.47999999999956
2023-06-29 15:00:00,7867.0,7825.84,15,3,6,0,0,41.159999999999854
2023-06-29 16:00:00,8048.0,7964.29,16,3,6,0,0,83.71000000000004
2023-06-29 17:00:00,8136.0,8261.62,17,3,6,0,0,125.6200000000008
2023-06-29 18:00:00,9441.0,9005.01,18,3,6,0,1,435.9899999999998
2023-06-29 18:30:00,10564.0,9552.18,18,3,6,0,1,1011.8199999999997
2023-06-29 19:00:00,10682.0,10039.65,19,3,6,0,1,642.3500000000004
2023-06-29 20:00:00,10896.0,10491.39,20,3,6,0,1,404.6100000000006
2023-06-29 21:00:00,10904.0,10228.69,21,3,6,0,1,675.3099999999995
2023-06-29 22:00:00,10761.0,10216.75,22,3,6,0,1,544.25
2023-06-29 23:00:00,10544.0,9610.51,23,3,6,0,0,933.4899999999998
2023-06-30 00:00:00,10046.0,8911.09,0,4,6,0,0,1134.9099999999999
2023-06-30 01:00:00,9773.0,8679.18,1,4,6,0,0,1093.8199999999997
2023-06-30 02:00:00,9438.0,8550.82,2,4,6,0,0,887.1800000000003
2023-06-30 03:00:00,9288.0,8442.8,3,4,6,0,0,845.2000000000007
2023-06-30 04:00:00,9093.0,8347.22,4,4,6,0,0,745.7800000000007
2023-06-30 05:00:00,8658.0,8327.88,5,4,6,0,0,330.1200000000008
2023-06-30 06:00:00,8445.0,8095.31,6,4,6,0,0,349.6899999999996
2023-06-30 07:00:00,8467.0,7939.45,7,4,6,0,0,527.5500000000002
2023-06-30 08:00:00,8343.0,7917.54,8,4,6,0,0,425.46000000000004
2023-06-30 09:00:00,8000.0,7885.82,9,4,6,0,0,114.18000000000029
2023-06-30 10:00:00,8251.0,7810.7,10,4,6,0,0,440.3000000000002
2023-06-30 11:00:00,8674.0,8221.97,11,4,6,0,0,452.03000000000065
2023-06-30 12:00:00,9391.0,8324.01,12,4,6,0,0,1066.9899999999998
2023-06-30 13:00:00,8944.0,8729.05,13,4,6,0,0,214.95000000000073
2023-06-30 14:00:00,8157.0,8641.21,14,4,6,0,0,484.2099999999991
2023-06-30 15:00:00,7521.0,8378.42,15,4,6,0,0,857.4200000000001
2023-06-30 16:00:00,7219.0,8137.7,16,4,6,0,0,918.6999999999998
2023-06-30 17:00:00,7424.0,8226.15,17,4,6,0,0,802.1499999999996
2023-06-30 18:00:00,8667.0,8994.4,18,4,6,0,1,327.39999999999964
2023-06-30 18:30:00,9392.0,9496.5,18,4,6,0,1,104.5
2023-06-30 19:00:00,9504.0,10177.35,19,4,6,0,1,673.3500000000004
2023-06-30 20:00:00,9482.0,9894.02,20,4,6,0,1,412.02000000000044
2023-06-30 21:00:00,10059.0,9872.56,21,4,6,0,1,186.4400000000005
2023-06-30 22:00:00,10066.0,10090.64,22,4,6,0,1,24.639999999999418
2023-06-30 23:00:00,9747.0,9506.61,23,4,6,0,0,240.38999999999942
2023-07-01 00:00:00,9544.0,9176.02,0,5,7,1,0,367.97999999999956
2023-07-01 01:00:00,9128.0,9055.25,1,5,7,1,0,72.75
2023-07-01 02:00:00,8925.0,8876.52,2,5,7,1,0,48.47999999999956
2023-07-01 03:00:00,8675.0,8776.07,3,5,7,1,0,101.06999999999971
2023-07-01 04:00:00,8613.0,8614.38,4,5,7,1,0,1.3799999999991996
2023-07-01 05:00:00,8256.0,8572.94,5,5,7,1,0,316.9400000000005
2023-07-01 06:00:00,8178.0,8446.95,6,5,7,1,0,268.9500000000007
2023-07-01 07:00:00,8071.0,8408.32,7,5,7,1,0,337.3199999999997
2023-07-01 08:00:00,8086.0,8321.14,8,5,7,1,0,235.13999999999942
2023-07-01 09:00:00,8019.0,8392.13,9,5,7,1,0,373.1299999999992
2023-07-01 10:00:00,8180.0,8450.71,10,5,7,1,0,270.7099999999991
2023-07-01 11:00:00,8701.0,8836.5,11,5,7,1,0,135.5
2023-07-01 12:00:00,9026.0,8796.19,12,5,7,1,0,229.8099999999995
2023-07-01 13:00:00,9044.0,8818.75,13,5,7,1,0,225.25
2023-07-01 14:00:00,8647.0,8756.58,14,5,7,1,0,109.57999999999993
2023-07-01 15:00:00,8141.0,8592.12,15,5,7,1,0,451.1200000000008
2023-07-01 16:00:00,7954.0,8468.41,16,5,7,1,0,514.4099999999999
2023-07-01 17:00:00,8297.0,8638.09,17,5,7,1,0,341.09000000000015
2023-07-01 18:00:00,9308.0,9434.89,18,5,7,1,1,126.88999999999942
2023-07-01 18:30:00,10460.0,9866.37,18,5,7,1,1,593.6299999999992
2023-07-01 19:00:00,10582.0,10358.04,19,5,7,1,1,223.95999999999913
2023-07-01 20:00:00,11031.0,10871.24,20,5,7,1,1,159.76000000000022
2023-07-01 21:00:00,11198.0,10737.4,21,5,7,1,1,460.60000000000036
2023-07-01 22:00:00,11058.0,10775.38,22,5,7,1,1,282.6200000000008
2023-07-01 23:00:00,10700.0,10190.02,23,5,7,1,0,509.97999999999956
2023-07-02 00:00:00,10400.0,9454.38,0,6,7,1,0,945.6200000000008
2023-07-02 01:00:00,10115.0,9334.31,1,6,7,1,0,780.6900000000005
2023-07-02 02:00:00,9790.0,9214.19,2,6,7,1,0,575.8099999999995
2023-07-02 03:00:00,9580.0,9110.95,3,6,7,1,0,469.0499999999993
2023-07-02 04:00:00,9275.0,9003.93,4,6,7,1,0,271.0699999999997
2023-07-02 05:00:00,8930.0,8908.74,5,6,7,1,0,21.26000000000022
2023-07-02 06:00:00,8850.0,8788.03,6,6,7,1,0,61.969999999999345
2023-07-02 07:00:00,8900.0,8797.74,7,6,7,1,0,102.26000000000022
2023-07-02 08:00:00,9050.0,8847.89,8,6,7,1,0,202.11000000000058
2023-07-02 09:00:00,9300.0,8982.91,9,6,7,1,0,317.09000000000015
2023-07-02 10:00:00,9430.0,9220.3,10,6,7,1,0,209.70000000000073
2023-07-02 11:00:00,9658.0,9553.75,11,6,7,1,0,104.25
2023-07-02 12:00:00,10130.0,9493.73,12,6,7,1,0,636.2700000000004
2023-07-02 13:00:00,10450.0,9659.94,13,6,7,1,0,790.0599999999995
2023-07-02 14:00:00,10058.0,9759.98,14,6,7,1,0,298.02000000000044
2023-07-02 15:00:00,9690.0,9634.06,15,6,7,1,0,55.94000000000051
2023-07-02 16:00:00,9070.0,9609.93,16,6,7,1,0,539.9300000000003
2023-07-02 17:00:00,8784.0,9570.49,17,6,7,1,0,786.4899999999998
2023-07-02 18:00:00,10059.0,10175.68,18,6,7,1,1,116.68000000000029
2023-07-02 18:30:00,11130.0,10712.57,18,6,7,1,1,417.4300000000003
2023-07-02 19:00:00,11347.0,11250.13,19,6,7,1,1,96.8700000000008
2023-07-02 20:00:00,11720.0,11729.04,20,6,7,1,1,9.040000000000873
2023-07-02 21:00:00,11876.0,11538.86,21,6,7,1,1,337.1399999999994
2023-07-02 22:00:00,11739.0,11565.14,22,6,7,1,1,173.86000000000058
2023-07-02 23:00:00,11622.0,10963.22,23,6,7,1,0,658.7800000000007
2023-07-03 00:00:00,11180.0,10368.73,0,0,7,0,0,811.2700000000004
2023-07-03 01:00:00,10661.0,10167.4,1,0,7,0,0,493.60000000000036
2023-07-03 02:00:00,10181.0,9954.75,2,0,7,0,0,226.25
2023-07-03 03:00:00,10034.0,9739.48,3,0,7,0,0,294.52000000000044
2023-07-03 04:00:00,10007.0,9658.42,4,0,7,0,0,348.5799999999999
2023-07-03 05:00:00,9464.0,9679.97,5,0,7,0,0,215.96999999999935
2023-07-03 06:00:00,9324.0,9503.26,6,0,7,0,0,179.26000000000022
2023-07-03 07:00:00,9337.0,9503.47,7,0,7,0,0,166.46999999999935
2023-07-03 08:00:00,9433.0,9579.14,8,0,7,0,0,146.13999999999942
2023-07-03 09:00:00,9567.0,9664.23,9,0,7,0,0,97.22999999999956
2023-07-03 10:00:00,9821.0,9781.28,10,0,7,0,0,39.719999999999345
2023-07-03 11:00:00,9951.0,10177.93,11,0,7,0,0,226.9300000000003
2023-07-03 12:00:00,10053.0,10112.6,12,0,7,0,0,59.600000000000364
2023-07-03 13:00:00,10306.0,10102.02,13,0,7,0,0,203.97999999999956
2023-07-03 14:00:00,10331.0,10168.84,14,0,7,0,0,162.15999999999985
2023-07-03 15:00:00,10035.0,10108.43,15,0,7,0,0,73.43000000000029
2023-07-03 16:00:00,9723.0,9983.88,16,0,7,0,0,260.8799999999992
2023-07-03 17:00:00,9460.0,10117.77,17,0,7,0,0,657.7700000000004
2023-07-03 18:00:00,10679.0,10718.7,18,0,7,0,1,39.70000000000073
2023-07-03 18:30:00,11914.0,11248.47,18,0,7,0,1,665.5300000000007
2023-07-03 19:00:00,12122.0,11839.53,19,0,7,0,1,282.46999999999935
2023-07-03 20:00:00,12454.0,12312.88,20,0,7,0,1,141.1200000000008
2023-07-03 21:00:00,12388.0,12106.42,21,0,7,0,1,281.5799999999999
2023-07-03 22:00:00,12605.0,12082.32,22,0,7,0,1,522.6800000000003
2023-07-03 23:00:00,12449.0,11598.75,23,0,7,0,0,850.25
2023-07-04 00:00:00,12095.0,10926.99,0,1,7,0,0,1168.0100000000002
2023-07-04 01:00:00,11740.0,10738.56,1,1,7,0,0,1001.4400000000005
2023-07-04 02:00:00,11246.0,10612.71,2,1,7,0,0,633.2900000000009
2023-07-04 03:00:00,11114.0,10448.22,3,1,7,0,0,665.7800000000007
2023-07-04 04:00:00,10733.0,10344.32,4,1,7,0,0,388.6800000000003
2023-07-04 05:00:00,10134.0,10214.0,5,1,7,0,0,80.0
2023-07-04 06:00:00,10050.0,10012.49,6,1,7,0,0,37.51000000000022
2023-07-04 07:00:00,10064.0,10033.65,7,1,7,0,0,30.350000000000364
2023-07-04 08:00:00,10272.0,10099.13,8,1,7,0,0,172.8700000000008
2023-07-04 09:00:00,10450.0,10265.42,9,1,7,0,0,184.57999999999993
2023-07-04 10:00:00,10615.0,10395.82,10,1,7,0,0,219.1800000000003
2023-07-04 11:00:00,11051.0,10705.7,11,1,7,0,0,345.2999999999993
2023-07-04 12:00:00,11406.0,10779.14,12,1,7,0,0,626.8600000000006
2023-07-04 13:00:00,11535.0,10970.15,13,1,7,0,0,564.8500000000004
2023-07-04 14:00:00,11765.0,11016.5,14,1,7,0,0,748.5
2023-07-04 15:00:00,11650.0,11112.89,15,1,7,0,0,537.1100000000006
2023-07-04 16:00:00,11110.0,11085.57,16,1,7,0,0,24.43000000000029
2023-07-04 17:00:00,10543.0,11135.44,17,1,7,0,0,592.4400000000005
2023-07-04 18:00:00,11601.0,11650.39,18,1,7,0,1,49.38999999999942
2023-07-04 18:30:00,13242.0,12114.09,18,1,7,0,1,1127.9099999999999
2023-07-04 19:00:00,13225.0,12866.18,19,1,7,0,1,358.8199999999997
2023-07-04 20:00:00,13440.0,13212.17,20,1,7,0,1,227.82999999999993
2023-07-04 21:00:00,13465.0,13021.29,21,1,7,0,1,443.7099999999991
2023-07-04 22:00:00,13660.0,13029.8,22,1,7,0,1,630.2000000000007
2023-07-04 23:00:00,13500.0,12555.01,23,1,7,0,0,944.9899999999998
2023-07-05 00:00:00,13068.0,11911.81,0,2,7,0,0,1156.1900000000005
2023-07-05 01:00:00,12524.0,11688.65,1,2,7,0,0,835.3500000000004
2023-07-05 02:00:00,12133.0,11484.99,2,2,7,0,0,648.0100000000002
2023-07-05 03:00:00,11850.0,11300.1,3,2,7,0,0,549.8999999999996
2023-07-05 04:00:00,11591.0,11127.46,4,2,7,0,0,463.5400000000009
2023-07-05 05:00:00,10989.0,11063.22,5,2,7,0,0,74.21999999999935
2023-07-05 06:00:00,10741.0,10865.54,6,2,7,0,0,124.54000000000087
2023-07-05 07:00:00,10573.0,10839.1,7,2,7,0,0,266.10000000000036
2023-07-05 08:00:00,10582.0,10829.59,8,2,7,0,0,247.59000000000015
2023-07-05 09:00:00,10884.0,10885.3,9,2,7,0,0,1.2999999999992724
2023-07-05 10:00:00,11222.0,11109.85,10,2,7,0,0,112.14999999999964
2023-07-05 11:00:00,11510.0,11521.64,11,2,7,0,0,11.639999999999418
2023-07-05 12:00:00,11764.0,11494.65,12,2,7,0,0,269.35000000000036
2023-07-05 13:00:00,11849.0,11662.31,13,2,7,0,0,186.6900000000005
2023-07-05 14:00:00,12140.0,11699.9,14,2,7,0,0,440.10000000000036
2023-07-05 15:00:00,11899.0,11757.72,15,2,7,0,0,141.28000000000065
2023-07-05 16:00:00,11217.0,11601.49,16,2,7,0,0,384.4899999999998
2023-07-05 17:00:00,10646.0,11538.95,17,2,7,0,0,892.9500000000007
2023-07-05 18:00:00,12087.0,12099.94,18,2,7,0,1,12.94000000000051
2023-07-05 18:30:00,13010.0,12672.95,18,2,7,0,1,337.0499999999993
2023-07-05 19:00:00,13419.0,13105.56,19,2,7,0,1,313.4400000000005
2023-07-05 20:00:00,13555.0,13638.02,20,2,7,0,1,83.02000000000044
2023-07-05 21:00:00,13220.0,13406.84,21,2,7,0,1,186.84000000000015
2023-07-05 22:00:00,13650.0,13261.49,22,2,7,0,1,388.5100000000002
2023-07-05 23:00:00,13300.0,12863.52,23,2,7,0,0,436.47999999999956
2023-07-06 00:00:00,12800.0,12100.5,0,3,7,0,0,699.5
2023-07-06 01:00:00,12600.0,11854.03,1,3,7,0,0,745.9699999999993
2023-07-06 02:00:00,12350.0,11751.85,2,3,7,0,0,598.1499999999996
2023-07-06 03:00:00,12150.0,11634.93,3,3,7,0,0,515.0699999999997
2023-07-06 04:00:00,11900.0,11483.04,4,3,7,0,0,416.9599999999991
2023-07-06 05:00:00,11100.0,11380.26,5,3,7,0,0,280.2600000000002
2023-07-06 06:00:00,10745.0,11055.2,6,3,7,0,0,310.2000000000007
2023-07-06 07:00:00,10721.0,10937.21,7,3,7,0,0,216.20999999999913
2023-07-06 08:00:00,10896.0,11002.86,8,3,7,0,0,106.86000000000058
2023-07-06 09:00:00,1293.0,11152.1,9,3,7,0,0,9859.1
2023-07-06 10:00:00,11265.0,6833.02,10,3,7,0,0,4431.98
2023-07-06 11:00:00,11699.0,11160.36,11,3,7,0,0,538.6399999999994
2023-07-06 12:00:00,11601.0,11182.35,12,3,7,0,0,418.64999999999964
2023-07-06 13:00:00,11187.0,11207.38,13,3,7,0,0,20.3799999999992
2023-07-06 14:00:00,11267.0,11001.46,14,3,7,0,0,265.5400000000009
2023-07-06 15:00:00,10940.0,10929.08,15,3,7,0,0,10.920000000000073
2023-07-06 16:00:00,10764.0,10714.63,16,3,7,0,0,49.3700000000008
2023-07-06 17:00:00,10255.0,10907.57,17,3,7,0,0,652.5699999999997
2023-07-06 18:00:00,11566.0,11362.63,18,3,7,0,1,203.3700000000008
2023-07-06 18:30:00,12879.0,11946.43,18,3,7,0,1,932.5699999999997
2023-07-06 19:00:00,12962.0,12520.8,19,3,7,0,1,441.2000000000007
2023-07-06 20:00:00,13087.0,12853.11,20,3,7,0,1,233.88999999999942
2023-07-06 21:00:00,13196.0,12655.02,21,3,7,0,1,540.9799999999996
2023-07-06 22:00:00,13215.0,12656.82,22,3,7,0,1,558.1800000000003
2023-07-06 23:00:00,13040.0,12077.91,23,3,7,0,0,962.0900000000001
2023-07-07 00:00:00,12800.0,11445.52,0,4,7,0,0,1354.4799999999996
2023-07-07 01:00:00,12400.0,11328.47,1,4,7,0,0,1071.5300000000007
2023-07-07 02:00:00,12150.0,11152.51,2,4,7,0,0,997.4899999999998
2023-07-07 03:00:00,11750.0,11028.81,3,4,7,0,0,721.1900000000005
2023-07-07 04:00:00,11650.0,10749.02,4,4,7,0,0,900.9799999999996
